Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM,REN_COMM,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS,Year
2030-11-30,263351.207939229,75276.018537938,5115.08715373077,0,8484.54164880041,29365.4106910577,2544.67303577434,38151.2168081039,0,11.1427643765706,0,0,0,0,0,13482.6529584176,387996549.423906,2022
2030-12-31,265588.232689312,76394.6578689533,5169.41328904217,0,8476.78697259629,37792.9444097528,2651.79231398181,38425.3169250543,0,11.2329536973867,0,0,0,0,0,12447.6588518498,388407556.046826,2022
2031-01-31,265421.675202938,76304.4102899319,5158.27526561042,0,8456.47841961574,23838.6602606699,2631.72184298313,38608.2256910817,0,11.1102298478355,0,0,0,0,0,13987.3712012848,387367943.349609,2022
2031-02-28,264047.69022108,76064.882901281,5124.00034921187,0,8449.46032296051,7532.97482250055,2611.81601677796,38697.2027396116,0,10.9889126276667,0,0,0,0,0,15209.1676497992,384986455.721233,2022
2031-03-31,264551.947794233,76177.7257517119,5149.12077291997,0,8437.15061554293,25860.3358334737,2623.16120836309,38842.3673373979,0,10.8689851633478,0,0,0,0,0,13559.039176467,383380852.250493,2022
2031-04-30,264268.489203565,76158.3651121335,5159.09288723955,0,8425.07530168875,16456.407524499,2622.46345283294,38988.5980502193,0,11.0772151650357,0,0,0,0,0,14574.9176917616,381858727.691375,2022
2031-05-31,263132.991200772,75984.0948924525,5139.38042827969,0,8413.24634990498,5809.23405153872,2602.6021031532,39085.5504807078,0,10.9585513587517,0,0,0,0,0,15480.5086561443,379353494.583076,2022
2031-06-30,262269.981141997,75803.6154012024,5140.98107937249,0,8401.67585252426,10467.7648973174,2582.89463269203,39162.743165864,0,10.8412282841842,0,0,0,0,0,14893.6068025341,377176017.508913,2022
2031-07-31,262031.171773011,75639.7259070608,5149.06585160391,0,8379.16538745388,20014.1247066382,2558.91502680896,39269.3076534943,0,10.7252300028383,0,0,0,0,0,14616.0082569766,375579581.700791,2022
2031-08-31,261635.590303643,75846.59671437,5141.18824017506,0,8359.77047955781,11863.2542340545,2549.14347492581,39404.4002141867,0,10.6105407742048,0,0,0,0,0,15350.1587622011,373771880.260003,2022
2031-09-30,262681.810083597,76389.6805362278,5139.35345876763,0,8348.9533663469,26575.2439624409,2543.6161407658,39603.3960174798,0,10.4971450532136,0,0,0,0,0,14201.3562306189,372836774.605009,2022
2031-10-31,262543.158567373,76225.8391451397,5248.08095054307,0,8338.37448362393,20016.3365448794,2541.13990608555,39802.1394343486,0,10.3850274877211,0,0,0,0,0,14897.2409139751,371045425.149076,2022
2031-11-30,263390.3281183,76602.1360635898,5422.2400902704,0,8328.03021105082,28794.8784764417,2545.15017491066,40056.1191875206,0,10.2741729160301,0,0,0,0,0,14456.5590233075,370203741.020337,2022
2031-12-31,265636.513897205,77722.9314206189,5503.1124539884,0,8317.90350509794,36155.8209759528,2657.67415009482,40335.983778416,0,10.3529633867111,0,0,0,0,0,13435.6192687267,370626892.625732,2022
2032-01-31,265919.999130709,78255.658760833,5503.51981350824,0,8308.02336698313,23389.1988357402,2637.46453617836,40555.4843460147,0,10.2428564199521,0,0,0,0,0,15015.1766505271,369662834.728877,2022
2032-02-29,264538.801720424,78005.1756759654,5466.94659192143,0,8298.37851707601,7327.76451195601,2617.42037424704,40672.0098820861,0,10.1339800568199,0,0,0,0,0,16347.4588776056,367397848.326331,2022
2032-03-31,265017.659865611,78107.7672644304,5484.32163021913,0,8288.99448459796,24642.3169617357,2628.06089273712,40857.4347993567,0,10.0263198727827,0,0,0,0,0,14608.928439121,365865808.710526,2022
2032-04-30,264742.390523465,78059.8617189835,5497.80826062518,0,8279.74018755084,16045.7554140329,2626.57831539115,41044.7667117873,0,10.2286465853117,0,0,0,0,0,15637.196931777,364422775.635039,2022
2032-05-31,263514.707144747,77882.5582378119,5477.6614151435,0,8259.98753508398,5342.59908380701,2606.58439503635,41170.3065091879,0,10.1221360336106,0,0,0,0,0,16620.1941362702,362026498.938892,2022
2032-06-30,262629.444726751,77695.7914366184,5480.07242873446,0,8251.20976169809,9879.70479800054,2586.7459013305,41269.5196438773,0,10.0167978307603,0,0,0,0,0,15975.2093494327,359937482.888005,2022
2032-07-31,262636.98439894,77811.6654032787,5476.74825141308,0,8242.66838103741,19553.660650135,2581.46229204197,41394.6354353016,0,9.91261836423486,0,0,0,0,0,15625.9536787751,358430594.513003,2022
2032-08-31,262334.670507658,78171.7307614145,5478.99983722216,0,8234.3585591233,11205.7850091168,2571.80335182488,41534.8003277945,0,9.80958418707759,0,0,0,0,0,16444.4696500198,356714390.12754,2022
2032-09-30,263410.160437494,78753.5655123001,5476.2327675391,0,8226.27789356033,25851.7085532965,2566.17248603317,41733.5552533482,0,9.70768201581181,0,0,0,0,0,15175.709872498,355828707.812065,2022
2032-10-31,263273.449045251,78574.3641615778,5602.30081726902,0,8218.40316561485,19485.5310781512,2563.67649785855,41946.461735976,0,9.60689872837858,0,0,0,0,0,15911.2054447243,354123849.168736,2022
2032-11-30,263551.389668482,78978.0531043103,5127.69256970878,0,8196.94073584131,28002.7242830602,2567.91824852692,42239.0802149984,0,9.50722136210132,0,0,0,0,0,15393.46143724,352579900.059104,2022
2032-12-31,265806.389502413,80203.7521363915,5221.31651030345,0,8189.53912232325,34587.4620485249,2684.39724869386,42581.6522691659,0,9.57630401611916,0,0,0,0,0,14382.3060943847,353020702.362522,2022
2033-01-31,266125.226980097,80776.6439389817,5219.73740535741,0,8182.36397670432,22902.2522959259,2663.87455040928,42842.9770090167,0,9.47734014543957,0,0,0,0,0,15956.8229917909,352120434.023477,2022
2033-02-28,264745.835181737,80509.6323387637,5187.36530315759,0,8175.41269569834,7152.49204732381,2643.51965333296,42989.0306300102,0,9.37945300290581,0,0,0,0,0,17389.1638919068,349971462.08454,2022
2033-03-31,265213.858164318,80647.3527931103,5204.42626507201,0,8173.35114985731,23448.2006785449,2653.79412541139,43175.0181578819,0,9.28263027461237,0,0,0,0,0,15592.0494027806,348514997.734021,2022
2033-04-30,263788.452705129,80592.6767284769,5224.09549291063,0,8144.8896829167,15375.4364261294,2651.8307970014,42863.1229320808,0,9.47943375717186,0,0,0,0,0,16549.0188992306,346607623.437607,2022
2033-05-31,262645.383523862,80385.4244074137,5208.1711169025,0,8143.42619860547,4881.55603083839,2631.51761463121,43006.2039201066,0,9.38367369468034,0,0,0,0,0,17597.2895411304,344332198.952576,2022
2033-06-30,261748.275985713,80191.8267230324,5216.89335670848,0,8142.27227891289,9215.59980720432,2611.36727494501,43132.9680510397,0,9.28893862931386,0,0,0,0,0,16912.7215723035,342338317.584567,2022
2033-07-31,261788.460129556,80309.2069018938,5234.13904676982,0,8141.40999509758,18987.2803946746,2605.89397743305,43282.764197471,0,9.1952169539298,0,0,0,0,0,16469.7260514095,340911266.30345,2022
2033-08-31,261526.882187171,80641.8274373223,5235.33922548722,0,8140.84177747338,10528.561703121,2596.32410147632,43435.6532957624,0,9.10249719944384,0,0,0,0,0,17368.1746834773,339287925.277457,2022
2033-09-30,262644.624308526,81246.9003348719,5242.11170412334,0,8140.5731652006,25170.9305083854,2590.5593515843,43670.6870275643,0,9.01076803312273,0,0,0,0,0,15978.5841536115,338458466.395495,2022
2033-10-31,262520.247848592,81054.5801875505,5386.50650812164,0,8140.58062681839,18926.5333131452,2588.00648866117,43897.4873564175,0,8.92001825689877,0,0,0,0,0,16756.4065053679,336845368.615228,2022
2033-11-30,263378.936429684,81532.8773013876,5432.98442958371,0,8140.87866408561,27250.8846798075,2592.45877391051,44202.8307637047,0,8.83023680570578,0,0,0,0,0,16206.2810229499,336094762.495502,2022
2033-12-31,265661.200113963,82791.3814267139,5546.99208849837,0,8142.98344815615,33089.5467900921,2714.97958132139,44536.3640423712,0,8.89106142525566,0,0,0,0,0,15234.6261499737,336548367.788132,2022
2034-01-31,266030.701891839,83398.2589449991,5546.40273398949,0,8145.88188349554,22400.7190881805,2694.10672016362,44804.9035477813,0,8.8019587940707,0,0,0,0,0,16787.031352617,335703252.009923,2022
2034-02-28,264654.119524773,83124.9278065427,5512.86498718216,0,8149.10616890858,6962.20637360635,2673.40417063971,44975.0353468372,0,8.71379815874263,0,0,0,0,0,18309.3106777564,333660067.501246,2022
2034-03-31,265035.313152554,83114.2412189175,5526.07108057037,0,8141.37620245363,22207.0799152076,2676.83754327729,45181.3700027189,0,8.62656902532375,0,0,0,0,0,16479.5394350547,332263322.833041,2022
2034-04-30,264160.511399004,83054.5354219336,5546.26768263333,0,8117.03585904098,14847.4917608994,2674.40515056812,45124.4459625985,0,8.81827550995978,0,0,0,0,0,17459.5826062121,330811311.758395,2022
2034-05-31,263014.008532066,82850.0912544868,5529.41600699742,0,8121.20864285707,4429.38284260231,2653.78783834429,45275.2998389313,0,8.73204552835806,0,0,0,0,0,18575.3004861038,328635629.183601,2022
2034-06-30,262094.644614345,82645.3798386014,5545.03891203732,0,8125.72405284999,8594.94772208342,2633.3363777543,45412.3101297713,0,8.64671138305339,0,0,0,0,0,17850.8854248258,326720973.864029,2022
2034-07-31,262152.777709466,82792.4032742062,5566.56522545613,0,8130.57021187335,18255.6369987975,2627.669375968,45579.3593625116,0,8.56226319662316,0,0,0,0,0,17331.2849079414,325357618.11949,2022
2034-08-31,261914.235617008,83175.0617164217,5570.66359761663,0,8135.73893293143,9801.31143361289,2618.20848901088,45755.5286058336,0,8.47869120637616,0,0,0,0,0,18293.3590015935,323810025.922588,2022
2034-09-30,263052.211461576,83797.9557165011,5579.74432405122,0,8141.22258095487,24326.2121863112,2612.32077132495,46021.3591018532,0,8.39598576296393,0,0,0,0,0,16797.0688412525,323021436.11408,2022
2034-10-31,262156.062475916,83596.5309262317,5396.66944531019,0,8114.26147597732,18459.7386043191,2609.03299299384,46037.1463602091,0,8.31413732900939,0,0,0,0,0,17533.3977352659,320977815.355335,2022
2034-11-30,263053.736148028,84101.0735149665,5476.32835598299,0,8120.3956602865,26404.2899211753,2613.67421950531,46342.3666803627,0,8.2331364777526,0,0,0,0,0,16949.6932158418,320283600.079282,2022
2034-12-31,265355.042570587,85514.0095331192,5604.29749182538,0,8126.8130058285,31498.9412976265,2740.59642321788,46687.2350964812,0,8.28694830634682,0,0,0,0,0,16022.6846187496,320749653.424579,2022
2035-01-31,265761.087665144,86148.0397675833,5613.36203461877,0,8133.55279999607,21686.3664965164,2719.34519044077,46970.9047893968,0,8.20584656717123,0,0,0,0,0,17543.1077789408,319955870.385831,2022
