id,year,type,group,portfolio,time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM,REN_COMM,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
,2024,in-force,onerous,1,30/11/2064,1822990.33,1156125.25,57275.62,    ,106323.73,20762.92,18336.43,330099.17,    ,    ,    ,    ,    ,    ,    ,177728.56,792027004.5
,2024,in-force,onerous,1,31/12/2064,1817774.51,1156202.95,57025.41,    ,105591.56,21378.53,18294.74,325556.95,    ,    ,    ,    ,    ,    ,    ,177522.88,786820875.6
,2024,in-force,onerous,1,31/01/2065,1811209.29,1155103.38,56730.79,    ,104890.86,19160.47,18239.61,321546.58,    ,    ,    ,    ,    ,    ,    ,176076.34,781476807.1
,2024,in-force,onerous,1,28/02/2065,1802978.13,1152566.59,56381.48,    ,104228.9,16430.82,18167.91,318189.12,    ,    ,    ,    ,    ,    ,    ,174188.92,775953595.4
,2024,in-force,onerous,1,31/03/2065,1796526.95,1151501.56,56092.11,    ,103532.22,19122.48,18113.67,314145.18,    ,    ,    ,    ,    ,    ,    ,174556.06,770696286.9
,2024,in-force,onerous,1,30/04/2065,1791669.34,1151754.61,55856.24,    ,102804.21,21545.83,18075.09,309498.01,    ,    ,    ,    ,    ,    ,    ,175063.71,765680511
,2024,in-force,onerous,1,31/05/2065,1788048.6,1153027.54,55661.8,    ,102052.01,23429.52,18048.64,304385.11,    ,    ,    ,    ,    ,    ,    ,175557.58,760859854.8
,2024,in-force,onerous,1,30/06/2065,1785673.2,1155329.72,55508.88,    ,101275.01,25345.34,18034.44,298798.78,    ,    ,    ,    ,    ,    ,    ,176248.55,756235059.6
,2024,in-force,onerous,1,31/07/2065,1778300.67,1153925.11,54981.98,    ,100570.21,24932.88,17967.3,294049.31,    ,    ,    ,    ,    ,    ,    ,175700.08,750802907
,2024,in-force,onerous,1,31/08/2065,1771123.09,1152641.88,54461.93,    ,99864.2,25179.88,17901.97,289189.66,    ,    ,    ,    ,    ,    ,    ,175231.8,745430363.8
,2024,in-force,onerous,1,30/09/2065,1763605.75,1151005.05,53940.29,    ,99170.01,24255.44,17833.32,284497.94,    ,    ,    ,    ,    ,    ,    ,174275.28,740056850.5
,2024,in-force,onerous,1,31/10/2065,1756451.56,1149641,53428.17,    ,98470.52,24885.38,17768.09,279639.48,    ,    ,    ,    ,    ,    ,    ,173964.68,734761388.7
,2024,in-force,onerous,1,30/11/2065,1749698.18,1148584.28,52926.06,    ,97764.64,25610.66,17706.65,274599.59,    ,    ,    ,    ,    ,    ,    ,173759.86,729547909.2
,2024,in-force,onerous,1,31/12/2065,1743367.4,1147855.25,52434.2,    ,97051.71,26396.95,17649.2,269367.56,    ,    ,    ,    ,    ,    ,    ,173651.34,724418542.3
,2024,in-force,onerous,1,31/01/2066,1735861.35,1146032.39,51927.41,    ,96370.82,23662.5,17580.42,264713.09,    ,    ,    ,    ,    ,    ,    ,172036.01,719192799.3
,2024,in-force,onerous,1,28/02/2066,1726899.87,1142864.81,51401.57,    ,95729.31,20292.18,17497.62,260771.26,    ,    ,    ,    ,    ,    ,    ,169945.82,713838838.4
,2024,in-force,onerous,1,31/03/2066,1719535.8,1141069.07,50904.93,    ,95052.73,23643.44,17430.07,256071.32,    ,    ,    ,    ,    ,    ,    ,170637.62,708700637.3
,2024,in-force,onerous,1,30/04/2066,1713603.4,1140500.02,50434.48,    ,94344.55,26660.19,17376.18,250696.89,    ,    ,    ,    ,    ,    ,    ,171445.02,703759142.8
,2024,in-force,onerous,1,31/05/2066,1708786.13,1140877.8,49984.88,    ,93612.01,29005.81,17332.95,244794.88,    ,    ,    ,    ,    ,    ,    ,172190.24,698978281.7
,2024,in-force,onerous,1,30/06/2066,1705091.04,1142210,49555.95,    ,92854.53,31389.28,17300.45,238354.15,    ,    ,    ,    ,    ,    ,    ,173140.79,694358452.2
,2024,in-force,onerous,1,31/07/2066,1698906.05,1141081.95,49400.31,    ,92215.94,28831.1,17243.43,235694.29,    ,    ,    ,    ,    ,    ,    ,171643.85,689771590.1
,2024,in-force,onerous,1,31/08/2066,1692912.43,1140092.66,49250.34,    ,91576.39,29134.18,17188.18,232963.54,    ,    ,    ,    ,    ,    ,    ,171006.71,685240002.1
,2024,in-force,onerous,1,30/09/2066,1686550.72,1138753.61,49083.38,    ,90947.06,28075.37,17129.37,230331.03,    ,    ,    ,    ,    ,    ,    ,169803.93,680687824
,2024,in-force,onerous,1,31/10/2066,1680557.23,1137707.8,48929.44,    ,90313.27,28822.17,17074.02,227596.85,    ,    ,    ,    ,    ,    ,    ,169340.39,676214402.8
,2024,in-force,onerous,1,30/11/2066,1674971.55,1136990.67,48790.11,    ,89674.1,29679.09,17022.51,224754.19,    ,    ,    ,    ,    ,    ,    ,168973.08,671824873.4
,2024,in-force,onerous,1,31/12/2066,1669816.7,1136623.17,48666.3,    ,89028.96,30606.25,16975.06,221797.83,    ,    ,    ,    ,    ,    ,    ,168689.35,667522116.7
,2024,in-force,onerous,1,31/01/2067,1663419.79,1135143.84,48490.15,    ,88411.37,27438.46,16915.72,219190.18,    ,    ,    ,    ,    ,    ,    ,166680.62,663079746.6
,2024,in-force,onerous,1,28/02/2067,1655487.18,1132288.05,48250.11,    ,87827.63,23530.86,16841.66,217009.99,    ,    ,    ,    ,    ,    ,    ,164191.36,658457836.3
,2024,in-force,onerous,1,31/03/2067,1649215.03,1130846.49,48076.14,    ,87213.93,27432.92,16783.38,214375.51,    ,    ,    ,    ,    ,    ,    ,164905.04,654088255.2
,2024,in-force,onerous,1,30/04/2067,1644430.16,1130671.92,47960.9,    ,86573.24,30945.07,16739.24,211342.76,    ,    ,    ,    ,    ,    ,    ,165666.41,649947398.1
,2024,in-force,onerous,1,31/05/2067,1640801.51,1131478.08,47890.68,    ,85911.74,33676.11,16706.09,208002.33,    ,    ,    ,    ,    ,    ,    ,166282.04,645990271.2
,2024,in-force,onerous,1,30/06/2067,1638336.68,1133273.8,47865.57,    ,85228.93,36449.8,16684.02,204348.96,    ,    ,    ,    ,    ,    ,    ,167067.62,642217634.6
,2024,in-force,onerous,1,31/07/2067,1632953.1,1132264.61,47672.52,    ,84735.55,33177.95,16627.63,202753.73,    ,    ,    ,    ,    ,    ,    ,165285.66,638085774.1
,2024,in-force,onerous,1,31/08/2067,1627754.35,1131379.54,47485.21,    ,84242,33530.05,16572.89,201106.67,    ,    ,    ,    ,    ,    ,    ,164639.25,634006191.2
,2024,in-force,onerous,1,30/09/2067,1622168.1,1130130.06,47282.6,    ,83753.96,32312.99,16514.62,199520.78,    ,    ,    ,    ,    ,    ,    ,163340.41,629900944.3
,2024,in-force,onerous,1,31/10/2067,1616947.75,1129160.33,47092.58,    ,83263.99,33176.22,16459.63,197863.81,    ,    ,    ,    ,    ,    ,    ,162900.25,625872179.4
,2024,in-force,onerous,1,30/11/2067,1612133.89,1128505.4,46916.61,    ,82771.6,34166.14,16408.28,196132.41,    ,    ,    ,    ,    ,    ,    ,162561.66,621925222.3
,2024,in-force,onerous,1,31/12/2067,1607750.09,1128185.87,46755.5,    ,82276.48,35236.82,16360.8,194323.55,    ,    ,    ,    ,    ,    ,    ,162309.24,618063078.4
,2024,in-force,onerous,1,31/01/2068,1602085.21,1126737.01,46546.19,    ,81795.64,31588.96,16301.71,192744.26,    ,    ,    ,    ,    ,    ,    ,160070.45,614053083.6
,2024,in-force,onerous,1,29/02/2068,1594839.24,1123907.62,46278.01,    ,81332.35,27088.92,16228.31,191445.89,    ,    ,    ,    ,    ,    ,    ,157313.52,609854199
,2024,in-force,onerous,1,31/03/2068,1589282.02,1122495.02,46071.8,    ,80854.28,31586.63,16170.14,189845.48,    ,    ,    ,    ,    ,    ,    ,158265.61,605910350.5
,2024,in-force,onerous,1,30/04/2068,1585236.25,1122350.4,45920.66,    ,80362.84,35634.56,16125.61,187983.96,    ,    ,    ,    ,    ,    ,    ,159221.9,602197349.5
,2024,in-force,onerous,1,31/05/2068,1582363.09,1123186.13,45811.74,    ,79861.09,38782,16091.66,185922.15,    ,    ,    ,    ,    ,    ,    ,159965.81,598669018.5
,2024,in-force,onerous,1,30/06/2068,1580670.25,1125010.47,45745.09,    ,79348.73,41978.07,16068.37,183656.72,    ,    ,    ,    ,    ,    ,    ,160868.12,595326204.9
,2024,in-force,onerous,1,31/07/2068,1575085.13,1124026.02,45410.02,    ,78842.74,36918.87,16026.58,181443.08,    ,    ,    ,    ,    ,    ,    ,158479.45,591314474.7
,2024,in-force,onerous,1,31/08/2068,1569680.97,1123156.76,45081.27,    ,78336.37,37321.79,15986.46,179161.24,    ,    ,    ,    ,    ,    ,    ,157934,587351775.6
,2024,in-force,onerous,1,30/09/2068,1563912.34,1121912.16,44744.28,    ,77836.52,35974.08,15942.32,176958.67,    ,    ,    ,    ,    ,    ,    ,156654.97,583371239
,2024,in-force,onerous,1,31/10/2068,1558496.86,1120939.46,44418.31,    ,77334.14,36946.59,15901.63,174674.99,    ,    ,    ,    ,    ,    ,    ,156349.43,579460419.6
,2024,in-force,onerous,1,30/11/2068,1553473.08,1120274.21,44104.29,    ,76828.66,38060.11,15864.81,172305.42,    ,    ,    ,    ,    ,    ,    ,156154.22,575623810.3
,2024,in-force,onerous,1,31/12/2068,1548863.32,1119937.26,43802.73,    ,76319.68,39263.43,15832.1,169846.25,    ,    ,    ,    ,    ,    ,    ,156051.3,571863912
,2024,in-force,onerous,1,31/01/2069,1543037.4,1118460.5,43470.1,    ,75827.88,35200.77,15786.52,167675.95,    ,    ,    ,    ,    ,    ,    ,153708.57,567981206.5
,2024,in-force,onerous,1,28/02/2069,1535709.93,1115586.36,43099.16,    ,75357.22,30186.98,15725.09,165862.09,    ,    ,    ,    ,    ,    ,    ,150805.87,563940592.8
,2024,in-force,onerous,1,31/03/2069,1529996.15,1114121.29,42773.36,    ,74868.37,35209.32,15680.25,163685.94,    ,    ,    ,    ,    ,    ,    ,152101.12,560122708.4
,2024,in-force,onerous,1,30/04/2069,1525726.62,1113914.36,42487.72,    ,74363.07,39729.24,15650.23,161190.09,    ,    ,    ,    ,    ,    ,    ,153379.73,556506627.5
,2024,in-force,onerous,1,31/05/2069,1522578.1,1114675.69,42233.21,    ,73845.1,43243.96,15631.71,158447.21,    ,    ,    ,    ,    ,    ,    ,154401.81,553052592.9
,2024,in-force,onerous,1,30/06/2069,1520557.48,1116412.48,42009.72,    ,73314.08,46812.14,15624.76,155452.66,    ,    ,    ,    ,    ,    ,    ,155590.01,549761188.8
,2024,in-force,onerous,1,31/07/2069,1513220.4,1114175.61,41517.86,    ,72705.84,38916.3,15595.21,151241.84,    ,    ,    ,    ,    ,    ,    ,152223.82,545515080.7
,2024,in-force,onerous,1,31/08/2069,1506065.19,1112065.43,41031.95,    ,72096.62,39359.91,15567.28,146944.44,    ,    ,    ,    ,    ,    ,    ,151824.52,541314927.9
,2024,in-force,onerous,1,30/09/2069,1498643.91,1109641.15,40545.75,    ,71498.63,37950.77,15534.82,142789.66,    ,    ,    ,    ,    ,    ,    ,150636.02,537120567.3
,2024,in-force,onerous,1,31/10/2069,1491544.52,1107483.58,40067.55,    ,70895.84,38995.92,15505.93,138501.71,    ,    ,    ,    ,    ,    ,    ,150499.78,532984282.2
,2024,in-force,onerous,1,30/11/2069,1484798.1,1105624.47,39597.65,    ,70287.27,40189.78,15481.04,134066.15,    ,    ,    ,    ,    ,    ,    ,150481.29,528908546.8
,2024,in-force,onerous,1,31/12/2069,1478422.42,1104082.4,39136.16,    ,69672.29,41478.19,15460.41,129472.91,    ,    ,    ,    ,    ,    ,    ,150561.17,524894638.6
,2024,in-force,onerous,1,31/01/2070,1471080.5,1101538.68,38664.43,    ,69087.4,37190.57,15425.71,125358.85,    ,    ,    ,    ,    ,    ,    ,148229.88,520823038.6
,2024,in-force,onerous,1,28/02/2070,1462538.52,1097761.24,38179.68,    ,68539.43,31895.42,15373.72,121842.17,    ,    ,    ,    ,    ,    ,    ,145309.91,516672864
,2024,in-force,onerous,1,31/03/2070,1455350.63,1095269.73,37717.82,    ,67958.84,37217.57,15339.47,117709.21,    ,    ,    ,    ,    ,    ,    ,146921.22,512671874.6
,2024,in-force,onerous,1,30/04/2070,1449377.04,1093928.88,37276.29,    ,67348.91,42007.25,15321.08,113019.39,    ,    ,    ,    ,    ,    ,    ,148503.15,508807100
,2024,in-force,onerous,1,31/05/2070,1444351.87,1093478.58,36850.87,    ,66716.41,45732.42,15314.93,107890.08,    ,    ,    ,    ,    ,    ,    ,149800.22,505054346.8
,2024,in-force,onerous,1,30/06/2070,1440279.99,1093925.43,36441.23,    ,66060.84,49513.07,15321.09,102310.29,    ,    ,    ,    ,    ,    ,    ,151270.71,501413614.4
,2024,in-force,onerous,1,31/07/2070,1433800.75,1092442.99,36082.38,    ,65553.45,40714.01,15256.02,99154.84,    ,    ,    ,    ,    ,    ,    ,147219.39,497675183.5
,2024,in-force,onerous,1,31/08/2070,1427498.1,1091093.52,35728.56,    ,65045.44,41183.24,15192.55,95937.81,    ,    ,    ,    ,    ,    ,    ,146586.93,493978823.7
,2024,in-force,onerous,1,30/09/2070,1420918.63,1089408.57,35369.81,    ,64545.6,39711.95,15126.13,92828.47,    ,    ,    ,    ,    ,    ,    ,145124.27,490279852.8
,2024,in-force,onerous,1,31/10/2070,1414658.13,1088005.16,35019.39,    ,64042.38,40810.49,15062.74,89620.54,    ,    ,    ,    ,    ,    ,    ,144772.19,486636642.8
,2024,in-force,onerous,1,30/11/2070,1408748.2,1086917.17,34677.91,    ,63535.06,42064.44,15002.69,86302.39,    ,    ,    ,    ,    ,    ,    ,144529.27,483052047.7
,2024,in-force,onerous,1,31/12/2070,1403206.96,1086164.54,34345.63,    ,63023.17,43417.08,14946.15,82865.99,    ,    ,    ,    ,    ,    ,    ,144373.83,479527587.1
,2024,in-force,onerous,1,31/01/2071,1396680.06,1084345.95,33992.67,    ,62533.05,38929.61,14879.59,79785.68,    ,    ,    ,    ,    ,    ,    ,141689.13,475930109.1
,2024,in-force,onerous,1,28/02/2071,1388930.38,1081213.9,33614.38,    ,62069.66,33386.77,14800.64,77149.63,    ,    ,    ,    ,    ,    ,    ,138438.24,472236393.6
,2024,in-force,onerous,1,31/03/2071,1382545.16,1079445.28,33268.2,    ,61582.89,38962.13,14735.2,74052.35,    ,    ,    ,    ,    ,    ,    ,139968.54,468700419.2
,2024,in-force,onerous,1,30/04/2071,1377383.1,1078897.34,32950.41,    ,61075.03,43979.46,14681.85,70536.51,    ,    ,    ,    ,    ,    ,    ,141406.69,465307842.5
,2024,in-force,onerous,1,31/05/2071,1373175.13,1079294.49,32654.52,    ,60550.95,47881.59,14637.92,66688.89,    ,    ,    ,    ,    ,    ,    ,142492.42,462031802.1
,2024,in-force,onerous,1,30/06/2071,1369926.33,1080644.39,32380.24,    ,60010.21,51841.34,14603.44,62500.71,    ,    ,    ,    ,    ,    ,    ,143715.21,458872402.9
,2024,in-force,onerous,1,31/07/2071,1365010.94,1079130.54,32157.38,    ,59612.45,43424.26,14567.8,61495.97,    ,    ,    ,    ,    ,    ,    ,139859.29,455812062.8
,2024,in-force,onerous,1,31/08/2071,1360258.98,1077737.99,31939.51,    ,59214.73,43917.6,14533.77,60469.77,    ,    ,    ,    ,    ,    ,    ,139317.68,452791655.1
,2024,in-force,onerous,1,30/09/2071,1355176.68,1076005.46,31711.83,    ,58821.81,42343.66,14495.71,59482.7,    ,    ,    ,    ,    ,    ,    ,137870.55,449751770.3
,2024,in-force,onerous,1,31/10/2071,1350414.34,1074541.28,31494.01,    ,58427.47,43508.43,14461.06,58460.77,    ,    ,    ,    ,    ,    ,    ,137621.3,446770277.3
,2024,in-force,onerous,1,30/11/2071,1346006.81,1073378.75,31287.01,    ,58031.31,44839.1,14430.22,57400.19,    ,    ,    ,    ,    ,    ,    ,137479.43,443851186.4
,2024,in-force,onerous,1,31/12/2071,1341974.17,1072537.41,31091.32,    ,57633.07,46275.2,14403.43,56298.33,    ,    ,    ,    ,    ,    ,    ,137421.04,440996735.8
,2024,in-force,onerous,1,31/01/2072,1336840.15,1070636.86,30862.61,    ,57246.92,41490.03,14363.81,55325.35,    ,    ,    ,    ,    ,    ,    ,134620.65,438029603.2
,2024,in-force,onerous,1,29/02/2072,1330346.97,1067431.45,30593.65,    ,56875.56,35581.14,14308.41,54512.24,    ,    ,    ,    ,    ,    ,    ,131220.68,434918673.3
,2024,in-force,onerous,1,31/03/2072,1325316.21,1065559.44,30369.61,    ,56492.08,41519.72,14269.46,53534.71,    ,    ,    ,    ,    ,    ,    ,132998.88,432002361.3
,2024,in-force,onerous,1,30/04/2072,1321593.82,1064879.09,30185.26,    ,56097.65,46863.79,14245.23,52409.58,    ,    ,    ,    ,    ,    ,    ,134651.74,429262028
,2024,in-force,onerous,1,31/05/2072,1318886.43,1065117.8,30031.3,    ,55694.83,51019.71,14232.38,51168.66,    ,    ,    ,    ,    ,    ,    ,135899.66,426662305.5
,2024,in-force,onerous,1,30/06/2072,1317199.67,1066282.28,29907.52,    ,55283.35,55237.24,14230.99,49809.26,    ,    ,    ,    ,    ,    ,    ,137274.69,424203698
,2024,in-force,onerous,1,31/07/2072,1312187.67,1064190.08,29780.06,    ,54918.53,45189.85,14202.62,49199.08,    ,    ,    ,    ,    ,    ,    ,132683.27,421396586.5
,2024,in-force,onerous,1,31/08/2072,1307339.18,1062222.68,29657.53,    ,54553.98,45713.77,14175.79,48574.41,    ,    ,    ,    ,    ,    ,    ,132160.03,418627412.5
,2024,in-force,onerous,1,30/09/2072,1302182.41,1059944.96,29521.45,    ,54193.6,44082.56,14144.62,47975.68,    ,    ,    ,    ,    ,    ,    ,130676.65,415837981.1
,2024,in-force,onerous,1,31/10/2072,1297338.52,1057930.41,29396.38,    ,53832.27,45305.35,14116.88,47353.53,    ,    ,    ,    ,    ,    ,    ,130464.15,413104575.8
,2024,in-force,onerous,1,30/11/2072,1292840.65,1056209.98,29283.53,    ,53469.63,46700.61,14093,46705.45,    ,    ,    ,    ,    ,    ,    ,130360.82,410431132.5
,2024,in-force,onerous,1,31/12/2072,1288707.84,1054801.7,29183.59,    ,53105.48,48205.35,14073.2,46029.68,    ,    ,    ,    ,    ,    ,    ,130340.97,407819851.4
,2024,in-force,onerous,1,31/01/2073,1283529.6,1052402.31,29041.21,    ,52751.53,43223.63,14039.89,45439.58,    ,    ,    ,    ,    ,    ,    ,127416.02,405097028.3
,2024,in-force,onerous,1,28/02/2073,1277059.5,1048786.78,28847.27,    ,52410.02,37069.93,13989.97,44955.61,    ,    ,    ,    ,    ,    ,    ,123869.16,402232171.4
,2024,in-force,onerous,1,31/03/2073,1271993.04,1046444.71,28708.01,    ,52058.7,43263.81,13957.13,44361.37,    ,    ,    ,    ,    ,    ,    ,125813.31,399556794.6
,2024,in-force,onerous,1,30/04/2073,1268182.86,1045242.26,28617.06,    ,51698.53,48837.48,13939.54,43668.22,    ,    ,    ,    ,    ,    ,    ,127602.6,397052659.4
,2024,in-force,onerous,1,31/05/2073,1265348.52,1044922.25,28562.95,    ,51331.6,53172.2,13933.71,42897.38,    ,    ,    ,    ,    ,    ,    ,128943.2,394685137.8
,2024,in-force,onerous,1,30/06/2073,1263495.24,1045491.05,28545.5,    ,50957.71,57570.49,13939.74,42047.02,    ,    ,    ,    ,    ,    ,    ,130401.33,392454739.9
,2024,in-force,onerous,1,31/07/2073,1258588.67,1042399.53,28281.41,    ,50592.37,47355.39,13889.41,41735.16,    ,    ,    ,    ,    ,    ,    ,126005.23,389652666.6
,2024,in-force,onerous,1,31/08/2073,1253843.01,1039433.32,28022.71,    ,50227.37,47901.88,13840.8,41413.34,    ,    ,    ,    ,    ,    ,    ,125862.57,386886832.7
,2024,in-force,onerous,1,30/09/2073,1248802.15,1036208.02,27757.13,    ,49867.28,46190.86,13789,41107.47,    ,    ,    ,    ,    ,    ,    ,124681.74,384110472.5
,2024,in-force,onerous,1,31/10/2073,1244066.43,1033229.72,27500.99,    ,49506.08,47469.72,13740.46,40787.16,    ,    ,    ,    ,    ,    ,    ,124859.94,381384741.8
,2024,in-force,onerous,1,30/11/2073,1239667.77,1030525.7,27255.05,    ,49143.38,48929.32,13695.51,40451.1,    ,    ,    ,    ,    ,    ,    ,125156.46,378712716.2
,2024,in-force,onerous,1,31/12/2073,1235624.47,1028111.75,27019.67,    ,48778.93,50503.67,13654.37,40098.35,    ,    ,    ,    ,    ,    ,    ,125544.24,376096078.1
,2024,in-force,onerous,1,31/01/2074,1230573.11,1024838.44,26758.06,    ,48426.46,45283.6,13602.38,39799.35,    ,    ,    ,    ,    ,    ,    ,122799.44,373395379.8
,2024,in-force,onerous,1,28/02/2074,1224275.52,1020503.96,26464.43,    ,48088.57,38836.17,13536.97,39566.68,    ,    ,    ,    ,    ,    ,    ,119358.03,370586154.6
,2024,in-force,onerous,1,31/03/2074,1219337.07,1017304.39,26209.43,    ,47739.11,45323.86,13486.12,39265.96,    ,    ,    ,    ,    ,    ,    ,121809.88,367934391.6
,2024,in-force,onerous,1,30/04/2074,1215615.13,1015120.87,25988.55,    ,47379.28,51161.81,13448.31,38904.51,    ,    ,    ,    ,    ,    ,    ,124119.01,365425317.9
,2024,in-force,onerous,1,31/05/2074,1212838.49,1013725.85,25793.89,    ,47011.57,55701.9,13420.64,38495.68,    ,    ,    ,    ,    ,    ,    ,125965.7,363031020
,2024,in-force,onerous,1,30/06/2074,1211012.04,1013124.33,25625.13,    ,46635.75,60308.65,13403.19,38038.46,    ,    ,    ,    ,    ,    ,    ,127955.34,360751795
,2024,in-force,onerous,1,31/07/2074,1204679.88,1010301.05,25466.59,0,46322.27,46339.6,13358.49,37796.21,0,0,0,0,0,0,0,121174.93,358238281.3
,2024,in-force,onerous,1,31/08/2074,1198510,1007610.19,25313.11,0,46009.19,46903.97,13315.39,37546.49,0,0,0,0,0,0,0,120294.4,355758517
,2024,in-force,onerous,1,30/09/2074,1192131.01,1004667.87,25148.82,0,45699.54,45248.36,13268.96,37310.84,0,0,0,0,0,0,0,118398.7,353265113
,2024,in-force,onerous,1,31/10/2074,1186030.78,1001978.8,24994.83,0,45389.35,46530.71,13225.69,37063.4,0,0,0,0,0,0,0,117857.24,350820104.4
,2024,in-force,onerous,1,30/11/2074,1180234.78,999570.23,24852.18,0,45078.34,47989.97,13185.94,36803,0,0,0,0,0,0,0,117417.12,348426639.2
,2024,in-force,onerous,1,31/12/2074,1174757.38,997458,24721.38,0,44766.33,49561.33,13149.9,36528.87,0,0,0,0,0,0,0,117049.47,346086452.8
,2024,in-force,onerous,1,31/01/2075,1168489.32,994494.59,24554.89,0,44462.44,44447.02,13102.82,36301.06,0,0,0,0,0,0,0,113608.77,343658181
,2024,in-force,onerous,1,28/02/2075,1161236.78,990477.35,24345.04,0,44168.4,38123.91,13042.11,36130.53,0,0,0,0,0,0,0,109570.6,341117036.8
,2024,in-force,onerous,1,31/03/2075,1155118.42,987597.36,24183.2,0,43866.94,44513.57,12995.97,35903.38,0,0,0,0,0,0,0,111374.4,338732739.1
,2024,in-force,onerous,1,30/04/2075,1150017.48,985736.99,24063.69,0,43558.78,50263.52,12962.86,35625.89,0,0,0,0,0,0,0,112947.86,336490342.7
,2024,in-force,onerous,1,31/05/2075,1145712.68,984669.99,23976.48,0,43245.55,54736.48,12939.86,35309.54,0,0,0,0,0,0,0,113988.9,334361578.1
,2024,in-force,onerous,1,30/06/2075,1142207.36,984401.99,23921.29,0,42927.07,59273.52,12927.01,34953.64,0,0,0,0,0,0,0,115106.43,332346776.9
,2024,in-force,onerous,1,31/07/2075,1137470.59,982541.49,23583.04,0,42642.99,48378.17,12837.37,34564.66,0,0,0,0,0,0,0,109753.11,329878132.7
,2024,in-force,onerous,1,31/08/2075,1132881.25,980793.58,23250.22,0,42359.3,48940.55,12749.23,34164.65,0,0,0,0,0,0,0,109221.58,327440391.8
,2024,in-force,onerous,1,30/09/2075,1128029.36,978747.66,22915.46,0,42078.34,47195.24,12659.78,33782.63,0,0,0,0,0,0,0,107609.82,324995088.1
,2024,in-force,onerous,1,31/10/2075,1123454.36,976945.15,22588.6,0,41797.05,48505.9,12572.67,33384.24,0,0,0,0,0,0,0,107436.69,322592544.2
,2024,in-force,onerous,1,30/11/2075,1119184.75,975415.43,22269.97,0,41515.23,50001.14,12488.07,32967.58,0,0,0,0,0,0,0,107377.64,320235244.6
,2024,in-force,onerous,1,31/12/2075,1115236.79,974175.62,21959.69,0,41232.74,51613.5,12406.08,32531.29,0,0,0,0,0,0,0,107402.62,317924524.5
,2024,in-force,onerous,1,31/01/2076,1110385.35,971997.18,21635.76,0,40956.53,46280.08,12318.43,32154.65,0,0,0,0,0,0,0,104157.31,315545698.2
,2024,in-force,onerous,1,29/02/2076,1104417.06,968665.06,21295.05,0,40688,39691.9,12223.7,31852.33,0,0,0,0,0,0,0,100253.21,313078805.6
,2024,in-force,onerous,1,31/03/2076,1099673.35,966527.52,20980,0,40413.9,46325.24,12137.7,31472.3,0,0,0,0,0,0,0,102557.01,310742698.2
,2024,in-force,onerous,1,30/04/2076,1096025.38,965457.34,20687.47,0,40134.78,52294.14,12059.54,31021.33,0,0,0,0,0,0,0,104643.35,308525028.2
,2024,in-force,onerous,1,31/05/2076,1093228.78,965211.18,20412.36,0,39851.85,56936.11,11987.55,30513.84,0,0,0,0,0,0,0,106187.69,306402667.4
,2024,in-force,onerous,1,30/06/2076,1091287.44,965794.37,20154.2,0,39564.94,61645.89,11921.73,29948.33,0,0,0,0,0,0,0,107834.86,304375723.3
,2024,in-force,onerous,1,31/07/2076,1085478.05,963072.71,19977.4,0,39312.12,47197.93,11871.43,29986.55,0,0,0,0,0,0,0,100506.52,302238055.5
,2024,in-force,onerous,1,31/08/2076,1079823.34,960472.65,19806.02,0,39059.91,47774.46,11822.66,30023.73,0,0,0,0,0,0,0,99627.99,300130034.7
,2024,in-force,onerous,1,30/09/2076,1073981.48,957624.82,19627.25,0,38809.73,46089.25,11771.27,30066.36,0,0,0,0,0,0,0,97686.42,298009039.3
,2024,in-force,onerous,1,31/10/2076,1068401.13,955015.31,19458.11,0,38559.71,47396.96,11722.73,30105.98,0,0,0,0,0,0,0,97176.07,295930868.7
,2024,in-force,onerous,1,30/11/2076,1063105.58,952670.32,19299.36,0,38309.71,48884.73,11677.33,30142.15,0,0,0,0,0,0,0,96769.59,293898345.4
,2024,in-force,onerous,1,31/12/2076,1058107.92,950605,19151.34,0,38059.62,50486.55,11635.22,30174.59,0,0,0,0,0,0,0,96435.99,291913020.5
,2024,in-force,onerous,1,31/01/2077,1052387.4,947714.89,18975.73,0,37813.76,45277.15,11584.01,30222.41,0,0,0,0,0,0,0,92877.19,289847754
,2024,in-force,onerous,1,28/02/2077,1045765.36,943805.86,18766.48,0,37573,38836.3,11521.52,30288.85,0,0,0,0,0,0,0,88720.03,287680288
,2024,in-force,onerous,1,31/03/2077,1040190.82,940987.67,18597.27,0,37329.17,45346.37,11471.45,30337.22,0,0,0,0,0,0,0,90719.64,285653225.8
,2024,in-force,onerous,1,30/04/2077,1035556.43,939146.24,18463.31,0,37082.58,51204.55,11432.51,30369.59,0,0,0,0,0,0,0,92450.42,283753085
,2024,in-force,onerous,1,31/05/2077,1031658.59,938063.09,18356.33,0,36833.94,55761.62,11402.24,30389.74,0,0,0,0,0,0,0,93599.28,281954406
,2024,in-force,onerous,1,30/06/2077,1028500.34,937743.1,18275.96,0,36583.12,60383.79,11380.69,30397.62,0,0,0,0,0,0,0,94810.96,280257460.1
