Reporting Date,GIC Code,Premium CFs (Unlinked)(Current Service),Premium CFs (Unlinked)(Future Service),Acquisition Expense CFs (Unlinked)(Current Service),Acquisition Expense CFs (Unlinked)(Future Service),Investment Component CFs (Unlinked),Claim and Other Expense CFs (Unlinked)(Incurred in Current Reporting Period),Claim and Other Expense CFs (Unlinked)(Incurred in Future Reporting Periods),Premium CFs (Linked)(Current Service),Premium CFs (Linked)(Future Service),Acquisition Expense CFs (Linked)(Current Service),Acquisition Expense CFs (Linked)(Future Service),Investment Component CFs (Linked),Claim and Other Expense CFs (Linked)(Incurred in Current Reporting Period),Claim and Other Expense CFs (Linked)(Incurred in Future Reporting Periods),Delay (in Years)
6/30/2017,BLL_1733,0,194207.0507,0,1333.532154,0,0,-105630.3038,0,0,0,0,0,0,0,11.41666667
6/30/2017,BLL_1733,0,191910.63,0,1171.323863,0,0,-105133.717,0,0,0,0,0,0,0,11.5
6/30/2017,BLL_1733,0,189642,0,1012.672373,0,0,-104635.3454,0,0,0,0,0,0,0,11.58333333
6/30/2017,BLL_1733,0,187400.7793,0,857.5167344,0,0,-104136.2341,0,0,0,0,0,0,0,11.66666667
6/30/2017,BLL_1733,0,187282.4327,0,-21511.33719,0,0,-103648.5456,0,0,0,0,0,0,0,11.75
6/30/2017,BLL_1733,0,192573.5399,0,-68864.00071,0,0,-105596.6107,0,0,0,0,0,0,0,11.83333333
6/30/2017,BLL_1733,0,198140.8359,0,-73246.78227,0,0,-107417.311,0,0,0,0,0,0,0,11.91666667
6/30/2017,BLL_1733,0,195779.2634,0,2179.497153,0,0,-107352.0484,0,0,0,0,0,0,0,12
6/30/2017,BLL_1733,0,193449.1929,0,2066.972021,0,0,-107049.1132,0,0,0,0,0,0,0,12.08333333
6/30/2017,BLL_1733,0,191149.7534,0,1956.754728,0,0,-106665.1986,0,0,0,0,0,0,0,12.16666667
6/30/2017,BLL_1733,0,188879.3225,0,1798.436767,0,0,-106243.4753,0,0,0,0,0,0,0,12.25
6/30/2017,BLL_1733,0,186637.0016,0,1529.330274,0,0,-105804.2056,0,0,0,0,0,0,0,12.33333333
6/30/2017,BLL_1733,0,184422.1322,0,1230.266518,0,0,-105351.222,0,0,0,0,0,0,0,12.41666667
6/30/2017,BLL_1733,0,182234.2732,0,1080.930106,0,0,-104893.355,0,0,0,0,0,0,0,12.5
6/30/2017,BLL_1733,0,180073.0406,0,934.8727155,0,0,-104433.0052,0,0,0,0,0,0,0,12.58333333
6/30/2017,BLL_1733,0,177938.0616,0,792.0380961,0,0,-103971.285,0,0,0,0,0,0,0,12.66666667
6/30/2017,BLL_1733,0,178624.2103,0,-19611.66544,0,0,-104386.6177,0,0,0,0,0,0,0,12.75
6/30/2017,BLL_1733,0,182739.3864,0,-63927.26591,0,0,-105478.6014,0,0,0,0,0,0,0,12.83333333
6/30/2017,BLL_1733,0,188608.9824,0,-66841.81656,0,0,-107086.5839,0,0,0,0,0,0,0,12.91666667
6/30/2017,BLL_1733,0,186347.6736,0,2005.877757,0,0,-107035.236,0,0,0,0,0,0,0,13
6/30/2017,BLL_1733,0,184115.9929,0,1901.84276,0,0,-106760.6037,0,0,0,0,0,0,0,13.08333333
6/30/2017,BLL_1733,0,181914.0153,0,1799.94887,0,0,-106407.8744,0,0,0,0,0,0,0,13.16666667
6/30/2017,BLL_1733,0,179740.0628,0,1654.193676,0,0,-106018.4321,0,0,0,0,0,0,0,13.25
6/30/2017,BLL_1733,0,177593.2439,0,1405.084929,0,0,-105611.141,0,0,0,0,0,0,0,13.33333333
6/30/2017,BLL_1733,0,175472.9041,0,1131.194719,0,0,-105189.6137,0,0,0,0,0,0,0,13.41666667
6/30/2017,BLL_1733,0,173378.6215,0,993.522458,0,0,-104762.5488,0,0,0,0,0,0,0,13.5
6/30/2017,BLL_1733,0,171310.024,0,858.8809447,0,0,-104332.2161,0,0,0,0,0,0,0,13.58333333
6/30/2017,BLL_1733,0,169266.7495,0,727.2180736,0,0,-103899.6969,0,0,0,0,0,0,0,13.66666667
6/30/2017,BLL_1733,0,169954.976,0,-17759.49271,0,0,-104336.3486,0,0,0,0,0,0,0,13.75
6/30/2017,BLL_1733,0,174997.0568,0,-59086.24989,0,0,-106253.8585,0,0,0,0,0,0,0,13.83333333
6/30/2017,BLL_1733,0,181908.801,0,-60668.01189,0,0,-109166.5669,0,0,0,0,0,0,0,13.91666667
6/30/2017,BLL_1733,0,179712.0555,0,1835.608173,0,0,-109110.5277,0,0,0,0,0,0,0,14
6/30/2017,BLL_1733,0,177544.0469,0,1740.148012,0,0,-108823.8779,0,0,0,0,0,0,0,14.08333333
6/30/2017,BLL_1733,0,175405.8743,0,1646.655829,0,0,-108458.5836,0,0,0,0,0,0,0,14.16666667
6/30/2017,BLL_1733,0,173295.3033,0,1513.499297,0,0,-108058.126,0,0,0,0,0,0,0,14.25
6/30/2017,BLL_1733,0,171211.3426,0,1284.296627,0,0,-107640.9861,0,0,0,0,0,0,0,14.33333333
6/30/2017,BLL_1733,0,169153.0615,0,1034.513267,0,0,-107204.0442,0,0,0,0,0,0,0,14.41666667
6/30/2017,BLL_1733,0,167120.0951,0,908.3923156,0,0,-106754.311,0,0,0,0,0,0,0,14.5
6/30/2017,BLL_1733,0,165112.1311,0,785.0522684,0,0,-106302.2563,0,0,0,0,0,0,0,14.58333333
6/30/2017,BLL_1733,0,163128.8379,0,664.445269,0,0,-105850.3952,0,0,0,0,0,0,0,14.66666667
6/30/2017,BLL_1733,0,163369.1943,0,-15959.98663,0,0,-105763.0287,0,0,0,0,0,0,0,14.75
6/30/2017,BLL_1733,0,166108.5708,0,-54317.70817,0,0,-105868.7903,0,0,0,0,0,0,0,14.83333333
6/30/2017,BLL_1733,0,171890.537,0,-54754.45469,0,0,-107787.7267,0,0,0,0,0,0,0,14.91666667
6/30/2017,BLL_1733,0,169801.6802,0,1670.218662,0,0,-107703.033,0,0,0,0,0,0,0,15
6/30/2017,BLL_1733,0,167740.6457,0,1583.181171,0,0,-107396.1368,0,0,0,0,0,0,0,15.08333333
6/30/2017,BLL_1733,0,165708.4581,0,1497.940487,0,0,-107017.044,0,0,0,0,0,0,0,15.16666667
6/30/2017,BLL_1733,0,163702.6934,0,1377.066919,0,0,-106606.0618,0,0,0,0,0,0,0,15.25
6/30/2017,BLL_1733,0,161722.423,0,1167.283253,0,0,-106181.6699,0,0,0,0,0,0,0,15.33333333
6/30/2017,BLL_1733,0,159766.9851,0,940.841636,0,0,-105743.0692,0,0,0,0,0,0,0,15.41666667
6/30/2017,BLL_1733,0,157835.9663,0,825.9926902,0,0,-105300.2107,0,0,0,0,0,0,0,15.5
6/30/2017,BLL_1733,0,155929.0119,0,713.6792389,0,0,-104855.7928,0,0,0,0,0,0,0,15.58333333
6/30/2017,BLL_1733,0,154045.7747,0,603.8576415,0,0,-104410.6532,0,0,0,0,0,0,0,15.66666667
6/30/2017,BLL_1733,0,154690.2458,0,-14275.09928,0,0,-104858.7323,0,0,0,0,0,0,0,15.75
6/30/2017,BLL_1733,0,157521.2056,0,-49725.32229,0,0,-105170.1665,0,0,0,0,0,0,0,15.83333333
6/30/2017,BLL_1733,0,162938.2209,0,-49156.96925,0,0,-107688.8271,0,0,0,0,0,0,0,15.91666667
6/30/2017,BLL_1733,0,160944.8779,0,1513.06007,0,0,-107568.2799,0,0,0,0,0,0,0,16
6/30/2017,BLL_1733,0,158979.1064,0,1434.026635,0,0,-107243.4474,0,0,0,0,0,0,0,16.08333333
6/30/2017,BLL_1733,0,157040.945,0,1356.626516,0,0,-106857.5507,0,0,0,0,0,0,0,16.16666667
6/30/2017,BLL_1733,0,155128.0564,0,1247.359031,0,0,-106445.7541,0,0,0,0,0,0,0,16.25
6/30/2017,BLL_1733,0,153239.6005,0,1056.212794,0,0,-106023.2169,0,0,0,0,0,0,0,16.33333333
6/30/2017,BLL_1733,0,151374.9911,0,851.840035,0,0,-105596.4902,0,0,0,0,0,0,0,16.41666667
6/30/2017,BLL_1733,0,149533.7843,0,747.6978987,0,0,-105166.8337,0,0,0,0,0,0,0,16.5
6/30/2017,BLL_1733,0,147715.6506,0,645.8571296,0,0,-104736.4416,0,0,0,0,0,0,0,16.58333333
6/30/2017,BLL_1733,0,145920.2733,0,546.2781225,0,0,-104306.0065,0,0,0,0,0,0,0,16.66666667
6/30/2017,BLL_1733,0,145924.7252,0,-12657.65237,0,0,-104464.9011,0,0,0,0,0,0,0,16.75
6/30/2017,BLL_1733,0,149048.4944,0,-45473.55331,0,0,-104376.2964,0,0,0,0,0,0,0,16.83333333
6/30/2017,BLL_1733,0,153588.0717,0,-43844.2081,0,0,-105453.1663,0,0,0,0,0,0,0,16.91666667
6/30/2017,BLL_1733,0,151695.4771,0,1364.853205,0,0,-105321.4775,0,0,0,0,0,0,0,17
6/30/2017,BLL_1733,0,149829.6936,0,1293.423949,0,0,-105008.8001,0,0,0,0,0,0,0,17.08333333
6/30/2017,BLL_1733,0,147990.0284,0,1223.472183,0,0,-104640.377,0,0,0,0,0,0,0,17.16666667
6/30/2017,BLL_1733,0,146174.5396,0,1125.251664,0,0,-104249.5761,0,0,0,0,0,0,0,17.25
6/30/2017,BLL_1733,0,144382.3941,0,951.4355632,0,0,-103850.1897,0,0,0,0,0,0,0,17.33333333
6/30/2017,BLL_1733,0,142613.0445,0,768.0224307,0,0,-103447.4754,0,0,0,0,0,0,0,17.41666667
6/30/2017,BLL_1733,0,140866.1086,0,674.0080447,0,0,-103042.4269,0,0,0,0,0,0,0,17.5
6/30/2017,BLL_1733,0,139141.2635,0,582.0726978,0,0,-102637.1248,0,0,0,0,0,0,0,17.58333333
6/30/2017,BLL_1733,0,137438.202,0,492.180646,0,0,-102232.2374,0,0,0,0,0,0,0,17.66666667
6/30/2017,BLL_1733,0,137542.1818,0,-11083.87206,0,0,-102229.4723,0,0,0,0,0,0,0,17.75
6/30/2017,BLL_1733,0,141412.7587,0,-41544.31228,0,0,-102862.379,0,0,0,0,0,0,0,17.83333333
6/30/2017,BLL_1733,0,146459.8823,0,-38914.68974,0,0,-104989.9418,0,0,0,0,0,0,0,17.91666667
6/30/2017,BLL_1733,0,144639.983,0,1226.6372,0,0,-104862.9345,0,0,0,0,0,0,0,18
6/30/2017,BLL_1733,0,142846.0951,0,1162.285792,0,0,-104565.6336,0,0,0,0,0,0,0,18.08333333
6/30/2017,BLL_1733,0,141077.5863,0,1099.266038,0,0,-104212.6132,0,0,0,0,0,0,0,18.16666667
6/30/2017,BLL_1733,0,139332.6794,0,1011.53178,0,0,-103836.4921,0,0,0,0,0,0,0,18.25
6/30/2017,BLL_1733,0,137610.5472,0,853.858353,0,0,-103450.5849,0,0,0,0,0,0,0,18.33333333
6/30/2017,BLL_1733,0,135910.6187,0,689.8723654,0,0,-103059.9647,0,0,0,0,0,0,0,18.41666667
6/30/2017,BLL_1733,0,134232.4954,0,605.2894688,0,0,-102666.174,0,0,0,0,0,0,0,18.5
6/30/2017,BLL_1733,0,132575.8461,0,522.5774102,0,0,-102271.3446,0,0,0,0,0,0,0,18.58333333
6/30/2017,BLL_1733,0,130940.3562,0,441.7040941,0,0,-101876.1782,0,0,0,0,0,0,0,18.66666667
6/30/2017,BLL_1733,0,131370.8979,0,-9600.545983,0,0,-102200.325,0,0,0,0,0,0,0,18.75
6/30/2017,BLL_1733,0,135109.6182,0,-37638.51394,0,0,-103830.2675,0,0,0,0,0,0,0,18.83333333
6/30/2017,BLL_1733,0,138274.0747,0,-33970.89103,0,0,-104641.6922,0,0,0,0,0,0,0,18.91666667
6/30/2017,BLL_1733,0,136541.5902,0,1090.94827,0,0,-104463.5727,0,0,0,0,0,0,0,19
6/30/2017,BLL_1733,0,134834.183,0,1033.38853,0,0,-104142.4462,0,0,0,0,0,0,0,19.08333333
6/30/2017,BLL_1733,0,133150.9695,0,977.019767,0,0,-103776.6399,0,0,0,0,0,0,0,19.16666667
6/30/2017,BLL_1733,0,131490.2192,0,899.2428959,0,0,-103393.1151,0,0,0,0,0,0,0,19.25
6/30/2017,BLL_1733,0,129851.1731,0,757.4614522,0,0,-103002.7991,0,0,0,0,0,0,0,19.33333333
6/30/2017,BLL_1733,0,128233.3678,0,612.817162,0,0,-102608.8641,0,0,0,0,0,0,0,19.41666667
6/30/2017,BLL_1733,0,126636.4608,0,537.4020699,0,0,-102212.1182,0,0,0,0,0,0,0,19.5
6/30/2017,BLL_1733,0,125060.151,0,463.6534463,0,0,-101813.8184,0,0,0,0,0,0,0,19.58333333
6/30/2017,BLL_1733,0,123504.1457,0,391.5428363,0,0,-101416.3888,0,0,0,0,0,0,0,19.66666667
6/30/2017,BLL_1733,0,122729.6523,0,-8199.817347,0,0,-100092.7727,0,0,0,0,0,0,0,19.75
6/30/2017,BLL_1733,0,125807.6651,0,-33263.63173,0,0,-100367.9798,0,0,0,0,0,0,0,19.83333333
6/30/2017,BLL_1733,0,129271.0361,0,-29869.34489,0,0,-100242.9114,0,0,0,0,0,0,0,19.91666667
6/30/2017,BLL_1733,0,127637.7783,0,960.0809209,0,0,-100078.0693,0,0,0,0,0,0,0,20
6/30/2017,BLL_1733,0,126028.1626,0,909.2689445,0,0,-99775.97687,0,0,0,0,0,0,0,20.08333333
6/30/2017,BLL_1733,0,124441.8554,0,859.5058819,0,0,-99429.00018,0,0,0,0,0,0,0,20.16666667
6/30/2017,BLL_1733,0,122877.0895,0,791.4072312,0,0,-99062.75109,0,0,0,0,0,0,0,20.25
6/30/2017,BLL_1733,0,121333.1414,0,666.8074241,0,0,-98688.71449,0,0,0,0,0,0,0,20.33333333
6/30/2017,BLL_1733,0,119809.47,0,539.1467172,0,0,-98311.09883,0,0,0,0,0,0,0,20.41666667
6/30/2017,BLL_1733,0,118305.7228,0,472.6717976,0,0,-97931.32773,0,0,0,0,0,0,0,20.5
6/30/2017,BLL_1733,0,116821.6066,0,407.6616085,0,0,-97551.21179,0,0,0,0,0,0,0,20.58333333
6/30/2017,BLL_1733,0,115356.8307,0,344.091349,0,0,-97171.5403,0,0,0,0,0,0,0,20.66666667
6/30/2017,BLL_1733,0,115812.374,0,-6963.531211,0,0,-97635.13059,0,0,0,0,0,0,0,20.75
6/30/2017,BLL_1733,0,118606.9717,0,-28369.74393,0,0,-98516.34156,0,0,0,0,0,0,0,20.83333333
6/30/2017,BLL_1733,0,122067.7841,0,-25926.77005,0,0,-99248.34257,0,0,0,0,0,0,0,20.91666667
6/30/2017,BLL_1733,0,120509.782,0,829.1975275,0,0,-99097.5512,0,0,0,0,0,0,0,21
6/30/2017,BLL_1733,0,118974.5986,0,784.788578,0,0,-98820.08251,0,0,0,0,0,0,0,21.08333333
6/30/2017,BLL_1733,0,117461.943,0,741.2938419,0,0,-98498.89686,0,0,0,0,0,0,0,21.16666667
6/30/2017,BLL_1733,0,115970.1244,0,682.2234047,0,0,-98158.42127,0,0,0,0,0,0,0,21.25
6/30/2017,BLL_1733,0,114498.4055,0,575.5795296,0,0,-97809.72089,0,0,0,0,0,0,0,21.33333333
6/30/2017,BLL_1733,0,113046.2591,0,464.8994377,0,0,-97457.2858,0,0,0,0,0,0,0,21.41666667
6/30/2017,BLL_1733,0,111613.2791,0,407.1769954,0,0,-97102.41882,0,0,0,0,0,0,0,21.5
6/30/2017,BLL_1733,0,110199.1737,0,350.7189864,0,0,-96747.59127,0,0,0,0,0,0,0,21.58333333
6/30/2017,BLL_1733,0,108803.6529,0,295.5042474,0,0,-96393.65887,0,0,0,0,0,0,0,21.66666667
6/30/2017,BLL_1733,0,108147.4981,0,-5797.290859,0,0,-95469.23307,0,0,0,0,0,0,0,21.75
6/30/2017,BLL_1733,0,111277.7603,0,-26177.04353,0,0,-97021.77724,0,0,0,0,0,0,0,21.83333333
6/30/2017,BLL_1733,0,113164.6403,0,-22199.0805,0,0,-97065.05143,0,0,0,0,0,0,0,21.91666667
6/30/2017,BLL_1733,0,111712.0538,0,729.3004525,0,0,-96918.63768,0,0,0,0,0,0,0,22
6/30/2017,BLL_1733,0,110280.8765,0,691.2117761,0,0,-96663.06075,0,0,0,0,0,0,0,22.08333333
6/30/2017,BLL_1733,0,108870.5312,0,653.8959721,0,0,-96368.38065,0,0,0,0,0,0,0,22.16666667
6/30/2017,BLL_1733,0,107479.7546,0,603.5469828,0,0,-96056.30925,0,0,0,0,0,0,0,22.25
6/30/2017,BLL_1733,0,106107.8814,0,506.3661494,0,0,-95736.7101,0,0,0,0,0,0,0,22.33333333
6/30/2017,BLL_1733,0,104754.4071,0,410.6378141,0,0,-95413.17314,0,0,0,0,0,0,0,22.41666667
6/30/2017,BLL_1733,0,103419.0099,0,360.3922049,0,0,-95087.08728,0,0,0,0,0,0,0,22.5
6/30/2017,BLL_1733,0,102101.4099,0,311.2394705,0,0,-94760.21628,0,0,0,0,0,0,0,22.58333333
6/30/2017,BLL_1733,0,100801.3338,0,263.1615634,0,0,-94433.2252,0,0,0,0,0,0,0,22.66666667
6/30/2017,BLL_1733,0,101101.53,0,-4757.031382,0,0,-94740.41178,0,0,0,0,0,0,0,22.75
6/30/2017,BLL_1733,0,103796.6133,0,-23307.13815,0,0,-95817.07193,0,0,0,0,0,0,0,22.83333333
6/30/2017,BLL_1733,0,107871.1482,0,-18934.5015,0,0,-98282.84864,0,0,0,0,0,0,0,22.91666667
6/30/2017,BLL_1733,0,106472.8683,0,638.2442146,0,0,-98129.57694,0,0,0,0,0,0,0,23
6/30/2017,BLL_1733,0,105095.8454,0,604.2055023,0,0,-97876.23254,0,0,0,0,0,0,0,23.08333333
6/30/2017,BLL_1733,0,103739.0432,0,570.8610985,0,0,-97589.19809,0,0,0,0,0,0,0,23.16666667
6/30/2017,BLL_1733,0,102401.2053,0,526.8065343,0,0,-97286.83033,0,0,0,0,0,0,0,23.25
6/30/2017,BLL_1733,0,101081.7189,0,441.2767901,0,0,-96977.512,0,0,0,0,0,0,0,23.33333333
6/30/2017,BLL_1733,0,99780.16096,0,358.0099459,0,0,-96664.15667,0,0,0,0,0,0,0,23.41666667
6/30/2017,BLL_1733,0,98496.21798,0,313.6350808,0,0,-96347.98346,0,0,0,0,0,0,0,23.5
6/30/2017,BLL_1733,0,97229.60817,0,270.2247532,0,0,-96030.68271,0,0,0,0,0,0,0,23.58333333
6/30/2017,BLL_1733,0,95980.06398,0,227.7631447,0,0,-95712.86511,0,0,0,0,0,0,0,23.66666667
6/30/2017,BLL_1733,0,96168.08294,0,-3781.648323,0,0,-95915.4172,0,0,0,0,0,0,0,23.75
6/30/2017,BLL_1733,0,98164.07386,0,-20220.80398,0,0,-95638.79729,0,0,0,0,0,0,0,23.83333333
6/30/2017,BLL_1733,0,102190.372,0,-15833.43071,0,0,-98179.17589,0,0,0,0,0,0,0,23.91666667
6/30/2017,BLL_1733,0,100852.2067,0,543.980064,0,0,-98002.85674,0,0,0,0,0,0,0,24
6/30/2017,BLL_1733,0,99534.97846,0,514.8337393,0,0,-97735.88324,0,0,0,0,0,0,0,24.08333333
6/30/2017,BLL_1733,0,98237.27131,0,486.2758808,0,0,-97440.34039,0,0,0,0,0,0,0,24.16666667
6/30/2017,BLL_1733,0,96957.81331,0,449.1562679,0,0,-97132.76086,0,0,0,0,0,0,0,24.25
6/30/2017,BLL_1733,0,95696.03704,0,375.4572786,0,0,-96821.41374,0,0,0,0,0,0,0,24.33333333
6/30/2017,BLL_1733,0,94451.51767,0,304.9793645,0,0,-96510.05832,0,0,0,0,0,0,0,24.41666667
6/30/2017,BLL_1733,0,93223.88895,0,267.0556851,0,0,-96199.38564,0,0,0,0,0,0,0,24.5
6/30/2017,BLL_1733,0,92012.90137,0,229.9470763,0,0,-95890.54368,0,0,0,0,0,0,0,24.58333333
6/30/2017,BLL_1733,0,90818.31417,0,193.6405105,0,0,-95584.03074,0,0,0,0,0,0,0,24.66666667
6/30/2017,BLL_1733,0,89543.82662,0,-2866.877839,0,0,-92655.9212,0,0,0,0,0,0,0,24.75
6/30/2017,BLL_1733,0,91727.13906,0,-17416.02819,0,0,-92267.69094,0,0,0,0,0,0,0,24.83333333
6/30/2017,BLL_1733,0,94237.05488,0,-12894.05778,0,0,-91524.75164,0,0,0,0,0,0,0,24.91666667
6/30/2017,BLL_1733,0,92988.74557,0,456.0568966,0,0,-91342.93871,0,0,0,0,0,0,0,25
6/30/2017,BLL_1733,0,91759.91169,0,431.5454861,0,0,-91087.66205,0,0,0,0,0,0,0,25.08333333
6/30/2017,BLL_1733,0,90549.31081,0,407.521714,0,0,-90806.72763,0,0,0,0,0,0,0,25.16666667
6/30/2017,BLL_1733,0,89356.00148,0,376.9027791,0,0,-90514.03143,0,0,0,0,0,0,0,25.25
6/30/2017,BLL_1733,0,88179.48261,0,314.1231,0,0,-90216.48266,0,0,0,0,0,0,0,25.33333333
6/30/2017,BLL_1733,0,87019.37075,0,255.6429922,0,0,-89916.25657,0,0,0,0,0,0,0,25.41666667
6/30/2017,BLL_1733,0,85875.37471,0,223.7730504,0,0,-89614.27049,0,0,0,0,0,0,0,25.5
6/30/2017,BLL_1733,0,84747.23754,0,192.5768308,0,0,-89311.96977,0,0,0,0,0,0,0,25.58333333
6/30/2017,BLL_1733,0,83634.70794,0,162.0439429,0,0,-89009.89983,0,0,0,0,0,0,0,25.66666667
6/30/2017,BLL_1733,0,83600.413,0,-2129.504347,0,0,-88858.37116,0,0,0,0,0,0,0,25.75
6/30/2017,BLL_1733,0,86461.54151,0,-14806.91742,0,0,-90418.3389,0,0,0,0,0,0,0,25.83333333
6/30/2017,BLL_1733,0,88860.3119,0,-10180.07214,0,0,-91459.49748,0,0,0,0,0,0,0,25.91666667
6/30/2017,BLL_1733,0,87667.86933,0,376.2100641,0,0,-91297.96065,0,0,0,0,0,0,0,26
6/30/2017,BLL_1733,0,86494.25633,0,355.855043,0,0,-91067.91402,0,0,0,0,0,0,0,26.08333333
6/30/2017,BLL_1733,0,85338.51068,0,335.8953868,0,0,-90812.94239,0,0,0,0,0,0,0,26.16666667
6/30/2017,BLL_1733,0,84199.59624,0,310.952312,0,0,-90547.04132,0,0,0,0,0,0,0,26.25
6/30/2017,BLL_1733,0,83076.943,0,258.1966096,0,0,-90279.27658,0,0,0,0,0,0,0,26.33333333
6/30/2017,BLL_1733,0,81969.95429,0,210.6677269,0,0,-90011.81138,0,0,0,0,0,0,0,26.41666667
6/30/2017,BLL_1733,0,80878.34787,0,184.257098,0,0,-89744.93691,0,0,0,0,0,0,0,26.5
6/30/2017,BLL_1733,0,79801.91806,0,158.3921818,0,0,-89479.79449,0,0,0,0,0,0,0,26.58333333
6/30/2017,BLL_1733,0,78740.44011,0,133.0652858,0,0,-89216.67697,0,0,0,0,0,0,0,26.66666667
6/30/2017,BLL_1733,0,78767.31834,0,-1462.385239,0,0,-89498.90886,0,0,0,0,0,0,0,26.75
6/30/2017,BLL_1733,0,79568.93964,0,-5778.54584,0,0,-89912.52551,0,0,0,0,0,0,0,26.83333333
6/30/2017,BLL_1733,0,82063.13939,0,-7564.796895,0,0,-90230.34695,0,0,0,0,0,0,0,26.91666667
6/30/2017,BLL_1733,0,80947.36813,0,232.6072656,0,0,-90085.1999,0,0,0,0,0,0,0,27
6/30/2017,BLL_1733,0,79848.80483,0,217.1293813,0,0,-89877.75413,0,0,0,0,0,0,0,27.08333333
6/30/2017,BLL_1733,0,78767.28078,0,201.9480492,0,0,-89647.72826,0,0,0,0,0,0,0,27.16666667
6/30/2017,BLL_1733,0,77701.80677,0,183.2339082,0,0,-89407.47829,0,0,0,0,0,0,0,27.25
6/30/2017,BLL_1733,0,76651.84543,0,159.3148694,0,0,-89163.74495,0,0,0,0,0,0,0,27.33333333
6/30/2017,BLL_1733,0,75616.94348,0,125.7830573,0,0,-88918.73999,0,0,0,0,0,0,0,27.41666667
6/30/2017,BLL_1733,0,74596.8097,0,107.7337781,0,0,-88673.08429,0,0,0,0,0,0,0,27.5
6/30/2017,BLL_1733,0,73591.20831,0,90.02652734,0,0,-88428.1097,0,0,0,0,0,0,0,27.58333333
6/30/2017,BLL_1733,0,72599.90398,0,72.65746578,0,0,-88184.21037,0,0,0,0,0,0,0,27.66666667
6/30/2017,BLL_1733,0,72522.4034,0,-897.8122793,0,0,-87747.61583,0,0,0,0,0,0,0,27.75
6/30/2017,BLL_1733,0,73440.52133,0,-7918.185466,0,0,-86539.57808,0,0,0,0,0,0,0,27.83333333
6/30/2017,BLL_1733,0,75662.86026,0,-4069.681278,0,0,-88344.41815,0,0,0,0,0,0,0,27.91666667
6/30/2017,BLL_1733,0,74621.26053,0,180.3911243,0,0,-88229.0825,0,0,0,0,0,0,0,28
6/30/2017,BLL_1733,0,73595.60284,0,172.3021714,0,0,-88054.25255,0,0,0,0,0,0,0,28.08333333
6/30/2017,BLL_1733,0,72586.26268,0,164.3170103,0,0,-87856.85409,0,0,0,0,0,0,0,28.16666667
6/30/2017,BLL_1733,0,71592.24034,0,153.988118,0,0,-87648.53736,0,0,0,0,0,0,0,28.25
6/30/2017,BLL_1733,0,70612.99371,0,124.5574845,0,0,-87435.2042,0,0,0,0,0,0,0,28.33333333
6/30/2017,BLL_1733,0,69648.12165,0,104.5294077,0,0,-87218.65254,0,0,0,0,0,0,0,28.41666667
6/30/2017,BLL_1733,0,68697.34115,0,92.6377268,0,0,-86999.73481,0,0,0,0,0,0,0,28.5
6/30/2017,BLL_1733,0,67760.40476,0,80.92820747,0,0,-86779.83941,0,0,0,0,0,0,0,28.58333333
6/30/2017,BLL_1733,0,66837.07502,0,69.4002469,0,0,-86559.43785,0,0,0,0,0,0,0,28.66666667
6/30/2017,BLL_1733,0,66605.15558,0,-345.5435003,0,0,-85975.31204,0,0,0,0,0,0,0,28.75
6/30/2017,BLL_1733,0,68594.22245,0,-7656.463961,0,0,-86362.30362,0,0,0,0,0,0,0,28.83333333
6/30/2017,BLL_1733,0,71381.77119,0,-3017.462567,0,0,-87842.86081,0,0,0,0,0,0,0,28.91666667
6/30/2017,BLL_1733,0,70386.16781,0,160.6136589,0,0,-87715.44965,0,0,0,0,0,0,0,29
6/30/2017,BLL_1733,0,69406.09228,0,152.1358806,0,0,-87538.39334,0,0,0,0,0,0,0,29.08333333
6/30/2017,BLL_1733,0,68441.67146,0,143.7833218,0,0,-87342.16936,0,0,0,0,0,0,0,29.16666667
6/30/2017,BLL_1733,0,67492.03519,0,134.3311855,0,0,-87137.50642,0,0,0,0,0,0,0,29.25
6/30/2017,BLL_1733,0,66556.66339,0,109.2094393,0,0,-86929.948,0,0,0,0,0,0,0,29.33333333
6/30/2017,BLL_1733,0,65635.17671,0,90.50950639,0,0,-86721.89757,0,0,0,0,0,0,0,29.41666667
6/30/2017,BLL_1733,0,64727.24562,0,79.1541012,0,0,-86513.92953,0,0,0,0,0,0,0,29.5
6/30/2017,BLL_1733,0,63832.64424,0,67.97766409,0,0,-86307.14137,0,0,0,0,0,0,0,29.58333333
6/30/2017,BLL_1733,0,62951.15445,0,56.9796043,0,0,-86101.90618,0,0,0,0,0,0,0,29.66666667
6/30/2017,BLL_1733,0,62770.21902,0,103.3132483,0,0,-85757.10236,0,0,0,0,0,0,0,29.75
6/30/2017,BLL_1733,0,64435.58066,0,-6936.566005,0,0,-85286.91876,0,0,0,0,0,0,0,29.83333333
6/30/2017,BLL_1733,0,65954.88583,0,-355.6522479,0,0,-83885.44163,0,0,0,0,0,0,0,29.91666667
6/30/2017,BLL_1733,0,65023.41852,0,113.7659692,0,0,-83758.46117,0,0,0,0,0,0,0,30
6/30/2017,BLL_1733,0,64106.77721,0,107.0219165,0,0,-83591.94088,0,0,0,0,0,0,0,30.08333333
6/30/2017,BLL_1733,0,63204.80004,0,100.3686397,0,0,-83411.16699,0,0,0,0,0,0,0,30.16666667
