Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2050-04-09,956937.031942161,472128.345292368,29871.7395368064,0,18053.7927337861,0,0,682669.481721688,0,0.0,0.0,0,0,0,0,-1358.54823193434,413543750.461169
2050-05-09,946015.895555189,470575.88780967,30514.0967571492,0,17842.9180446633,0,0,673483.991466336,0,0.0,0.0,0,0,0,0,-1341.95715717345,408402312.713204
2050-06-08,945569.447885647,472591.768917052,30205.4290417433,0,17765.1060653245,0,0,677056.481209141,0,0.0,0.0,0,0,0,0,-1333.36491022206,406452730.230594
2050-07-08,947885.954621588,474674.471096859,30414.8746997304,0,17507.6826207757,0,0,672184.772437827,0,0.0,0.0,0,0,0,0,-1335.8404371234,404425714.885691
2050-08-07,945460.745803952,480594.438932858,29487.4473335447,0,17206.8101641559,0,0,663384.697016532,0,0.0,0.0,0,0,0,0,-1347.05963696757,400053440.442088
2050-09-06,950706.440627103,486221.765443559,29476.4503113914,0,17087.9847161422,0,0,665027.258983543,0,0.0,0.0,0,0,0,0,-1343.53991968889,399126364.477837
2050-10-06,933951.261244963,481814.490575634,29251.2406361644,0,16910.6801050888,0,0,653890.422011299,0,0.0,0.0,0,0,0,0,-1259.06743528534,392719169.153602
2050-11-05,926793.314976616,482207.3016824,28693.8112448897,0,16679.1810999184,0,0,648982.905405295,0,0.0,0.0,0,0,0,0,-1252.06781940612,389528609.553604
2050-12-05,918934.303776605,482475.223442262,27053.353894329,0,16403.6173827371,0,0,644363.070663273,0,0.0,0.0,0,0,0,0,-1202.9860289032,385552203.772014
2051-01-04,909312.041213803,479886.994143161,27001.1121023088,0,16194.2084008519,0,0,637574.91743162,0,0.0,0.0,0,0,0,0,-1198.86689614103,381193634.447082
2051-02-03,899966.447395084,476100.589628179,26400.0356798191,0,16002.2532628947,0,0,635408.39379003,0,0.0,0.0,0,0,0,0,-1172.34510794674,376153962.895424
2051-03-05,891242.382542734,474849.585549649,26363.1186140909,0,15792.5880126585,0,0,631081.931215104,0,0.0,0.0,0,0,0,0,-1169.87996973759,372037405.060677
2051-04-04,882595.238422339,472868.080298,26080.8037349946,0,15616.6346770627,0,0,626358.264566799,0,0.0,0.0,0,0,0,0,-1181.14414416611,367863617.111202
2051-05-04,874181.578807782,470775.571807476,26173.4701194672,0,15429.0813338022,0,0,623971.929395484,0,0.0,0.0,0,0,0,0,-1180.04389645956,364648725.753359
2051-06-03,869939.62157432,472555.235848987,25923.1364757891,0,15251.4236177451,0,0,619568.926434452,0,0.0,0.0,0,0,0,0,-1181.48839484334,361170388.481693
2051-07-03,868055.761797988,473401.469090885,26200.4639271902,0,15041.1614091849,0,0,616021.588836665,0,0.0,0.0,0,0,0,0,-1116.10118571235,359702828.485493
2051-08-02,859935.358824605,477928.421123142,25055.2423673486,0,14494.8561332979,0,0,593908.595968001,0,0.0,0.0,0,0,0,0,-795.159546812578,352360109.038748
2051-09-01,862228.716913663,483574.814281991,25118.1772100791,0,14273.1768839207,0,0,589333.241133169,0,0.0,0.0,0,0,0,0,-796.465518436651,350454279.717503
2051-10-01,857278.419244258,480265.341207998,24943.583910145,0,14207.4721859967,0,0,592307.721596211,0,0.0,0.0,0,0,0,0,-796.62664266219,347751615.30219
2051-10-31,854597.517177625,480110.583484243,24560.15323405,0,14055.0908725035,0,0,591920.072426419,0,0.0,0.0,0,0,0,0,-795.429428606713,345350536.474247
2051-11-30,854877.648327735,480459.221636738,25127.90372105,0,13930.9919631642,0,0,593324.818076693,0,0.0,0.0,0,0,0,0,-794.896794241251,345244101.761935
2051-12-30,848684.316111886,477956.00526559,24440.4837191373,0,13781.5827839093,0,0,594246.584266809,0,0.0,0.0,0,0,0,0,-798.116689682851,342323117.608132
2052-01-29,831328.172848331,473772.087549878,23572.3509526185,0,13460.6668087281,0,0,569681.87107596,0,0.0,0.0,0,0,0,0,-786.264152220187,335773599.196491
2052-02-28,821552.165751702,469121.119612345,23598.0866163012,0,13191.7128507402,0,0,559214.440322393,0,0.0,0.0,0,0,0,0,-774.352261705588,331601391.414591
2052-03-29,809861.015786597,467419.174139669,23344.1685005903,0,13090.3499775222,0,0,541215.785968614,0,0.0,0.0,0,0,0,0,-539.203991188933,325977984.364996
2052-04-28,804980.74126482,465657.321955648,23457.7295054413,0,12995.6610283924,0,0,542698.004177278,0,0.0,0.0,0,0,0,0,-540.64693471871,323063862.816122
2052-05-28,800752.029129626,465662.600772316,23241.048373096,0,12817.0839995905,0,0,541594.277532532,0,0.0,0.0,0,0,0,0,-541.475555975762,320795627.018018
2052-06-27,796578.745077453,467034.824706279,23578.3254289925,0,12629.0957647939,0,0,528469.701897298,0,0.0,0.0,0,0,0,0,-386.650620852485,318200754.777158
2052-07-27,799033.357003757,472076.575118196,23055.4657960495,0,12402.0950831574,0,0,525024.720246379,0,0.0,0.0,0,0,0,0,-386.874596719422,315347364.166061
2052-08-26,803620.787005752,477835.244836313,22007.8446121641,0,12250.6759625776,0,0,524173.990376438,0,0.0,0.0,0,0,0,0,-386.216217896025,313486973.262889
2052-09-25,798768.984478146,474591.311652133,21875.3803074647,0,12192.9843924744,0,0,526830.203389212,0,0.0,0.0,0,0,0,0,-385.464919880536,311074134.146791
2052-10-25,794548.917299694,475093.594685029,22516.3248549005,0,12047.9611681962,0,0,521442.277554359,0,0.0,0.0,0,0,0,0,-381.672814663035,308617668.893973
2052-11-24,796122.88523956,475490.811899809,22940.6525105148,0,11990.8863117751,0,0,524329.407501764,0,0.0,0.0,0,0,0,0,-381.288429947983,308972898.695934
2052-12-24,791359.946175967,473058.108370251,22796.3457788541,0,11933.8526226225,0,0,527724.131858989,0,0.0,0.0,0,0,0,0,-386.395973805227,306963006.840038
